Term,Weight
somatization,5.058752544430692
lexical_decision,5.057074084879657
drift,5.045956306602729
pstg,4.90218141212092
numerals,4.799502018179995
propositions,4.519310301876072
homogenous,4.396202016534786
arabic,4.35803412312057
cartoon,4.305426947382774
mathematics,4.266224016159995
rostro,4.253876483823811
spelling_task,4.237974794826099
incoherent,4.2071164912202015
substitution,4.199782401976221
prevents,4.157685567337208
homolog,4.094096174797645
retina,4.004723049260358
abacus,3.9995850151499956
numerosities,3.9995850151499956
lss,3.9954299402166753
touching,3.908199579261396
disambiguation,3.791095462799339
mirror_system,3.781330038336314
challenges,3.774578204320786
retrospectively,3.755250071667009
centric,3.7469487420142835
inform,3.678217394835291
laterally,3.6760312517133413
neighboring,3.6689387913719482
stroking,3.6634426447888178
pseudohomophones,3.632549824136656
approximate,3.606526186722353
copying,3.593911968591552
lowest,3.5638419424870236
bsl,3.476034778689907
quantifier,3.466307013129996
continuously,3.437795469778642
statement,3.4301924652648066
deliver,3.42313755563132
semantic_task,3.3590375411494398
arithmetical,3.333361657454223
lexical_processing,3.3029759719032805
inherited,3.3013973826338434
grasped,3.2356598201932654
numeral,3.199668012119996
nl,3.199668012119996
deriving,3.1520909807469026
ba45,3.112630100321123
lists,3.1029361426294297
rja,3.0891136783155533
establishes,2.933404155254929
fractions,2.9330290111099964
sixteen,2.9263721010779378
stereotypic,2.854440042815531
fictional,2.8233787594584907
recoding,2.8144582584949105
meaningful,2.7211777868846383
necessarily,2.640546349991201
forearm,2.6158222834718807
lexical_decisions,2.6056006283951483
nonliving,2.5347467864777187
ba40,2.519400792095297
verbal_fluency_tasks,2.490104080256899
steering,2.3838623427094454
vicarious,2.3481974883233914
object_manipulation,2.3254898817349665
implantation,2.2727919706818622
transport,2.2694277884189953
refine,2.224544545826575
orthographically,2.187310201634635
task_sets,2.1509657595477414
semantic_processing,2.14577613990154
lexico,2.1325706827645967
word_repetition,2.0947601257732567
interconnectivity,2.088776696382512
scrambled,2.0775471385809503
defining,2.0626278886348715
mentalize,2.0297589004551364
ba10,1.9951332045097558
sort,1.9670070400213429
recitation,1.9649408095668648
tea,1.9284262312025326
authenticity,1.907212328753914
plan,1.9033777556827038
successively,1.8879842941947595
homonym,1.8675780601926741
feigned,1.8587310730140483
ija,1.7380173893449535
incongruous,1.7339585398018649
yield,1.6980406408822635
spatial_working_memory_task,1.6842349796287415
pseudowords,1.6805621965454591
spelled,1.6665614873770238
nonword,1.6575371411375484
vcfs,1.6498295272681176
dpc,1.6036498963954497
memorizing,1.5438820646596796
massed,1.5438820646596796
ranged,1.514104479009708
congruous,1.5131688965323589
films,1.50569394375309
approached,1.4709050126256376
speechreading,1.470630098676499
areal,1.4122040042390833
refined,1.3653254238107801
ga,1.3597455145299069
signing,1.3369364533422718
lexicality,1.3244966495075858
entirely,1.300987841926486
coactivated,1.2752712572690448
stems,1.269609790824832
instantiated,1.229644659858928
schema,1.2266354151681576
authentic,1.204555155002472
estimations,1.199762773423223
outperformed,1.1994960033109985
twofold,1.0692270745034094
minds,1.0518549141351823
realistic,0.9880131109697299
semantic_network,0.9815644656257767
prevented,0.9519040716017741
dyadic,0.950506302250993
labor,0.9051119273602546
monkeys,0.8773748658106406
lyer,0.837617416743927
word_frequency,0.8013111432691451
dividing,0.7808088328490648
expressive,0.7549200845902302
vibrated,0.6443210898030207
across_modalities,0.6428079167689615
semantic_tasks,0.630223677621002
task_set,0.5291558687710127
lexicon,0.5286314795189218
wmc,0.4949241496356105
lexical_decision_task,0.4819547321751738
disambiguate,0.4758579794941067
challenged,0.46826381947397877
confusion,0.4605690597924781
illusions,0.43267990641657317
intersection,0.38109560154022315
broadly,0.3809139810985691
visuospatial_working_memory,0.34828543402220014
encounter,0.29285106754275825
attainment,0.25743062652339344
cochlear,0.24457764981973096
perceptual_learning,0.22508948881263835
cuing,0.18541763372039632
alike,0.17332130589796346
strict,-0.025254172285768206
hemispace,-0.032917345987614866
exemplar,-0.04293657954990593
apparent_motion,-0.15088298974907133
correspondences,-0.17175500727023008
needle,-0.1930975664854646
classifications,-0.20370703350541408
lagged,-0.2102729957990297
assist,-0.22519368676359797
retinotopically,-0.23359796339259598
mathematically,-0.24706540872080862
lateralisation,-0.25883195226631317
inferential,-0.32127395611109044
mathematical,-0.32385241109344776
tendon,-0.3517191056522373
prehensile,-0.40175008747034013
forthcoming,-0.440860348551527
arrow,-0.46412788800110505
consecutively,-0.49802379525874674
amounts,-0.5311989189772959
orthogonally,-0.5745820557485084
triads,-0.5963643682604308
profoundly,-0.6657956482257545
organize,-0.6677398828560018
linguistically,-0.6811386856581274
preparing,-0.7002670651966092
lpmtg,-0.7025403750867745
pictorial,-0.7350078995036959
fonts,-0.758304991071094
afforded,-0.8766349146981289
prosthetic,-0.923114649184273
bistable,-0.9660842731584596
densities,-0.9682271171477557
operators,-1.0330569211647866
visualized,-1.1414341183563945
automatization,-1.1448131536124069
symbols,-1.1912555335191826
updated,-1.2056445932158955
derivational,-1.2369434916954325
cube,-1.242816579859806
lexicosemantic,-1.3175966305113165
height,-1.317720439590661
optical,-1.3411695900549878
possibilities,-1.3476707670434536
vignettes,-1.3667349408059586
muscular,-1.3891139001156139
maturity,-1.3974677868127348
distortion,-1.4320365885138884
verbal_working_memory_task,-1.439593053190542
macaque,-1.490892654136136
adaptivity,-1.4933625466466056
subjected,-1.510810638904994
sps,-1.534328990462828
actors,-1.5423571452227662
preparedness,-1.5461774896294804
semantic_priming,-1.5491065892141382
underline,-1.5528139341670233
spatial_working_memory,-1.554485236516737
cost,-1.5909037078113002
buffer,-1.600607643434639
glasses,-1.6432060146802252
loci,-1.6466739481803145
instantaneous,-1.6737593170213918
heading,-1.6918963218317717
invasively,-1.728832329542375
pantomiming,-1.7329405398850468
action_perception,-1.7329405398850468
jme,-1.7399432118037284
relaxed,-1.7474492649859663
inflectional,-1.767062130993475
formally,-1.7795968647417229
prepared,-1.7825536923294916
mere,-1.8166781239741194
reacted,-1.8184039258459372
collecting,-1.8396780542432172
deafness,-1.8601862601817447
sciences,-1.8836225030621863
frameworks,-1.8845744956491872
validly,-1.8988658991931064
misleading,-1.91109365656289
fake,-1.9282319085764188
comprehensively,-1.9285443315647939
cue_validity,-1.9594868617840777
sign,-2.0191872871478616
updating,-2.0426984364777994
transcription,-2.049392767085515
tracks,-2.1213190435815754
sublexical,-2.122000507239429
quantities,-2.167629099478325
action_selection,-2.1713707104201787
participates,-2.1931054236896954
hebrew,-2.206863314829242
idiosyncratic,-2.212012075767898
paralleling,-2.2245702793807243
invalidly,-2.2394135563246604
clarifying,-2.241775137707917
semantic_association,-2.252998111847683
situated,-2.2717540347303533
motivate,-2.282335307351555
inconsistency,-2.2824975978554987
entity,-2.295559822416629
resolutions,-2.3373325978929236
transforming,-2.3615931721552506
avoided,-2.389972239663839
strings,-2.4346737004638417
pantomimed,-2.4549990981704832
pmns,-2.4549990981704832
coincident,-2.495152866503142
augmentation,-2.5316843806686613
temperature,-2.546323926092917
error_signal,-2.558076129899438
conjoint,-2.5624664178273697
built,-2.5642549033583464
impoverished,-2.569915258743379
motions,-2.5767166709866065
imaginary,-2.59575267033877
individuation,-2.614403162506578
ground,-2.6722860496991023
replicating,-2.7284298901653488
theoretically,-2.7422061299760445
pantomime,-2.7438225214846574
surrogate,-2.75298592514374
triplet,-2.773423520039646
endowed,-2.7747853078761566
hypoglycemia,-2.7885062392787408
medicine,-2.8166462978743794
monolingual,-2.82729940958956
multilingual,-2.82729940958956
nonlinguistic,-2.855255307942497
tennis,-2.8882342331417448
mastery,-2.9031808321595607
postero,-2.907584766332351
progressed,-2.922396821808748
ior,-2.9392302926761165
reconfiguration,-2.944441482606014
imageability,-3.02092361287313
ample,-3.048507837041672
combinatorial,-3.0486221519503265
chunking,-3.057259923189328
landscape,-3.0579948244651542
presently,-3.1038072711429807
whatever,-3.104876245889441
controversy,-3.11048750681634
intermodal,-3.1113334470469147
paying,-3.1301126869785145
active_maintenance,-3.1715269296966913
pantomimes,-3.1770576564559194
retrieval_cue,-3.228127446104748
ex,-3.250154373602923
dichotomy,-3.287885696992273
motor_preparation,-3.33614482896323
bilingualism,-3.348726906380884
excess,-3.3511292567438717
rst,-3.3538031755880673
hierarchically,-3.369966485497922
ed,-3.407739247926795
mismatching,-3.4163213393607714
summary,-3.4457548624258862
imitate,-3.4658810797700936
congruity,-3.468899598936328
raclopride,-3.5139515604404328
aoa,-3.53412426198695
arrows,-3.5523571635749436
protocols,-3.5827171842828225
auditory_working_memory,-3.588081036446233
phonological_working_memory,-3.5901866013493544
morphological_processing,-3.6288917150978364
morphosyntactic,-3.6724063893701917
flashed,-3.680861727705902
signed,-3.704737450140815
journal,-3.71250159255365
mint,-3.7291719634145655
live,-3.7475961678079344
collection,-3.821329271535371
acted,-3.857652508393875
positive_valence,-3.88543621741031
labelling,-3.9045174752622556
circles,-3.956904490481515
interdependence,-3.9910996935722234
gestalt,-4.0031877381318575
word_recognition,-4.0335058962380295
rifg,-4.040250293333427
hypofrontality,-4.043808059383101
term_memory_task,-4.122274383725119
consecutive,-4.166114642929319
scant,-4.1785333114614645
incongruency,-4.211405372884504
processing_capacity,-4.221441505321586
optional,-4.235506798265963
orient,-4.275638156429078
habits,-4.323619517215521
ideal,-4.337105488171513
mirror_neurons,-4.3420961868745565
localizing,-4.3442414932890365
permits,-4.36669333787936
uninformative,-4.368936732186322
signatures,-4.381686353602692
acuity,-4.384194738229099
continuous_performance_task,-4.406012371301064
motive,-4.42164588727814
encouraging,-4.422499805725805
overarching,-4.424308233125988
interrupted,-4.434121831460013
impulse,-4.4356257486092865
alphanumeric,-4.447758327065948
downregulate,-4.450223259898085
message,-4.460322841235053
mental_representations,-4.478702610719386
atom,-4.485600251622057
chronometry,-4.551153515514928
interspersed,-4.5604810308552945
intentionally,-4.567591601223342
correctness,-4.5687908987036385
language_acquisition,-4.57991485912719
tense,-4.612676669859361
nociceptors,-4.6410334406729445
vvs,-4.6410334406729445
mechanical_stimulation,-4.6410334406729445
operculo,-4.6410334406729445
operand,-4.6510189275370255
illusory,-4.654575946987993
deleterious,-4.685667668360303
sent,-4.692533488794565
apraxia,-4.702683250442396
dps,-4.717089730239654
taps,-4.725510661089684
macro,-4.744206053280388
pedaling,-4.744973733570099
disengagement,-4.756826226960602
completion,-4.764348392242038
object_perception,-4.764811381614533
categorisation,-4.777499950532615
attributions,-4.808262689685719
access,-4.8323836902704205
vl,-4.851657267208354
else,-4.879152555148364
jazz,-4.916427866788533
conventionally,-4.918805496829808
uncovering,-4.932048117257741
flashes,-4.936330515206265
faced,-4.942662291860676
pen,-4.950473959026647
clips,-4.969440488060508
neighbors,-4.989252415709198
noninvasive,-5.000128312050871
onto,-5.035572182716212
retro,-5.045453640703222
behave,-5.0739069833683415
idioms,-5.073944336845297
cloze,-5.073944336845297
unpredictably,-5.079568381554653
social_contexts,-5.084857686798849
temperatures,-5.105136784740239
undergo,-5.118762268372654
percept,-5.121401360171195
animated,-5.1383060412279224
override,-5.14749358479126
accidents,-5.150793067305081
receives,-5.190628076531347
unbalanced,-5.204493914848982
simplest,-5.235152977382637
tentatively,-5.265510827203815
intransitive,-5.282919215699164
guess,-5.2912589550570726
meaningless,-5.315714676311275
robotic,-5.343847639560999
base,-5.3487193737111625
analyse,-5.351259019666818
prosopagnosia,-5.37419537337899
equivocal,-5.442112485855701
amodal,-5.448653508918814
verbal_fluency_task,-5.459813752179805
asynchrony,-5.5022293147096395
fn,-5.516903549976966
clause,-5.535212003831234
noncanonical,-5.535212003831234
vac,-5.536487586430375
properly,-5.5538166355327485
tumors,-5.560824945300589
tgi,-5.569240128807533
nocebo,-5.569240128807533
eliminate,-5.571670005734665
picture_naming_task,-5.619908564507389
conjoined,-5.646891255084678
rl,-5.655736916153436
pronunciation,-5.659705533592527
decisional,-5.697743013219734
spanish,-5.731392310349641
diversity,-5.736081103081328
lidocaine,-5.74164556857844
chunks,-5.752050211949745
cars,-5.777967376275064
central_executive,-5.785966012319108
declarative,-5.80585332282056
indications,-5.832089957160144
audition,-5.837943482907789
carlo,-5.845016328829561
costs,-5.909212823346426
metrical,-5.979654478384904
pronoun,-5.99647967081717
fms,-6.0333434728748285
empathize,-6.052375400778702
memoranda,-6.052766119645014
hyperconnectivity,-6.068528419687558
abolished,-6.075701845629412
zooming,-6.090136345073412
visuomotor_control,-6.121945098943234
underpins,-6.16073978318326
wheel,-6.1654246660081995
drumming,-6.180413670885316
maintains,-6.220241863805511
protagonists,-6.235295571650818
scrutiny,-6.240931796932715
offering,-6.273613825332598
mucosa,-6.286689161008362
conspecifics,-6.290578586202085
posed,-6.3112327025134425
stratified,-6.344090441701995
rv,-6.36561676658464
accommodation,-6.436449757848555
referenced,-6.453358830763541
lasted,-6.453809622437364
ungrammatical,-6.457747337803106
spe,-6.4616114653276275
whom,-6.462195158261179
unprimed,-6.473916040029588
gaps,-6.496469288719333
incorporates,-6.4966876462918055
adelta,-6.497446816942122
critical_period,-6.523341042498274
omissions,-6.524513819854995
dorsum,-6.5612474049154255
spaced,-6.578482664332473
neuroanatomically,-6.586638002810103
ltle,-6.589853545561085
managers,-6.595508108169489
additively,-6.603396650300041
dissimilar,-6.623225945558611
balanced,-6.623422327658332
african,-6.6236281976679
compelling,-6.6258945201824195
oef,-6.627681258585746
succession,-6.636785758204409
projects,-6.6466320652908895
identities,-6.661461836665532
ideation,-6.702764395966742
visual_object_recognition,-6.740129515779031
cumulative,-6.741211442196161
learns,-6.741853920075547
ds,-6.779486590812763
gradients,-6.7804258053640165
recognizable,-6.798785621935521
aurally,-6.806108936905019
repetitively,-6.807262343206217
noteworthy,-6.813388490226707
recognition_memory_test,-6.815959346964441
dg,-6.820224305452334
communities,-6.836583007214965
mandarin,-6.857065015643361
imitated,-6.859121237443164
subacute,-6.887500895778735
grammaticality,-6.919015004789043
constraining,-6.934958260087661
store,-6.939447891529571
handwriting,-6.940718051945032
allodynic,-6.961550161009416
pin,-6.961550161009416
stc,-6.987125228006722
tonotopic,-6.999871835750619
vegetarians,-7.0027969116436894
warning,-7.003730567276081
polymodal,-7.005932547374708
necessitates,-7.0082165895501705
bottleneck,-7.008466033273175
mtr,-7.01516875347997
sfc,-7.026348100660764
sustain,-7.029775379501729
spelling,-7.041170700998897
hypoactive,-7.044235797039103
americans,-7.053686710835362
shame,-7.053686710835362
downstream,-7.054004888390155
unintentional,-7.069556696787389
templates,-7.078583787827997
assimilation,-7.080094733633411
rehearsed,-7.092353931195872
inflected,-7.101045451285515
spc,-7.124130399065271
micro,-7.1431278482999545
ant,-7.159595189028254
cpmd,-7.160076648292065
aos,-7.160076648292065
undamaged,-7.160076648292065
hemiparetic,-7.160076648292065
timbre,-7.17675751017387
invoke,-7.228506838215333
vh,-7.270588196151765
flickering,-7.306970624714824
strengthened,-7.315474992084343
ventrally,-7.317706792682728
parcellation,-7.325390570765095
aud,-7.353397411386884
resembles,-7.353525991382648
rearranged,-7.3596681004381015
mental_arithmetic,-7.362882239375812
pleasurable,-7.364246049034901
fos,-7.416496405062378
reciprocity,-7.416592482872696
parsing,-7.422577250160625
prick,-7.425653505076712
microgravity,-7.436714794141915
figural,-7.454436796323519
hypersensitivity,-7.454813229221168
fitting,-7.463199328477227
id,-7.4770635600611435
mouse,-7.509965218723298
intoned,-7.517367435383787
leader,-7.533192154742319
platform,-7.546803017493446
analysing,-7.556710409214479
subtracting,-7.572548091776745
disorganization,-7.587493437324921
tolerance,-7.59426074992844
monolinguals,-7.598367163271942
nodal,-7.616306032577761
viewer,-7.6363954668736245
multitude,-7.665306065309381
superiority,-7.670614975030352
interfered,-7.676298465570307
falling,-7.689748021346283
accepted,-7.70197352852839
circuitries,-7.703908870618561
happiness,-7.707488224332923
illiterate,-7.723739709418265
rpm,-7.735053163926726
filler,-7.743197750562908
ipsi,-7.75677200449529
hyperthermia,-7.801757091424994
neuroleptics,-7.8274274193313955
prompts,-7.838404986838416
idiomatic,-7.841550338760915
woman,-7.8622298718641295
approval,-7.870822685907667
phn,-7.889756849144005
incongruence,-7.8932886825247905
frontocentral,-7.89854425502143
visuoperceptual,-7.9127281712292765
cpt,-7.924219996164735
superadditive,-7.934988414277658
distinctiveness,-7.958961464330892
vertically,-7.971452331850886
specialisation,-8.042991365314
favorable,-8.046361042972535
placement,-8.046870745588745
infarction,-8.048912460284528
encounters,-8.05196028911939
sensori,-8.079341206417823
proxy,-8.080128755797606
gg,-8.101676333600478
slight,-8.103345009092394
constituting,-8.107238828198389
scn,-8.120297778562172
grades,-8.12257134391772
mns,-8.14028065283299
cognitions,-8.149907020638317
cancellation,-8.15993068867125
efficiently,-8.162157198748577
constructions,-8.183104107327255
divisions,-8.19533015247277
videogame,-8.195415835790707
unspecific,-8.254424621945454
inhibitions,-8.255166699569099
avatar,-8.295615250195624
conductance,-8.299644026382918
freedom,-8.304512297218459
layout,-8.332498233407254
retrieval_cues,-8.33654146902266
considers,-8.34175387592039
distension,-8.353860193211299
catastrophizing,-8.353860193211299
spls,-8.382489443092345
trigger,-8.39353928267397
vegans,-8.403356293972427
amg,-8.403356293972427
illusion,-8.404069465472102
fie,-8.410474655026256
adc,-8.418202504175964
bound,-8.442555403335376
deconvolution,-8.463866816493805
accented,-8.479615098892006
soa,-8.48947368310344
reappraising,-8.515449249740481
privileged,-8.565193224597273
sumatriptan,-8.586418077373231
bowel,-8.590923144661172
bdd,-8.592091977950478
nonclinical,-8.596992965031625
imitating,-8.6156372183846
tei,-8.61565090599155
intriguing,-8.650126971185626
smoothed,-8.669638432838786
encourage,-8.684046835146985
china,-8.685731482307865
fasciculi,-8.688811421240601
orthography,-8.714412286480417
rats,-8.750094950798278
aforementioned,-8.752179379745646
facilitative,-8.78433617925793
subcortically,-8.80044325412332
magical,-8.807345958337661
format,-8.810019850101549
mediator,-8.818263390677043
featural,-8.822218798801778
paradoxically,-8.825989515651859
srp,-8.831035791075028
compute,-8.84789702972208
balancing,-8.857965317941531
internetwork,-8.865398462930791
lived,-8.870736051186011
neurologically,-8.882606220871736
mental_representation,-8.885009891785401
incompatibility,-8.910884901150336
backgrounds,-8.924073361090135
fluctuating,-8.94211649323179
generality,-8.954430815933772
operates,-8.954542469293239
affect_recognition,-8.957791786033168
mris,-8.968304864972428
constructs,-8.998188070114905
memorize,-9.034342571816188
confronted,-9.046217392238157
placing,-9.059696972015436
rbd,-9.059917516814108
prospect,-9.060219660961176
positive_emotions,-9.076072071674254
matures,-9.078011968972758
gate,-9.080563370097423
disliked,-9.086890308569629
tasking,-9.08738611245342
gaining,-9.09240036537053
completing,-9.102716148949245
eigenvector,-9.11971937952396
desired,-9.121051786613503
differentiating,-9.142714356175425
contours,-9.150485726267577
reception,-9.15226769068732
skull,-9.154007588880921
divide,-9.162457178949694
disrupts,-9.164741982848795
observing,-9.182873940319727
weakened,-9.186808611796527
asynchronous,-9.195290143168988
iat,-9.198332896148978
transitive,-9.223346409960069
isotropic,-9.242331852915257
bearing,-9.244898953769647
mit,-9.280688490085435
cl,-9.29073685467068
quantifying,-9.290971009798517
uncued,-9.312413356188635
sheds,-9.316799576024536
accumulator,-9.323579476177745
traced,-9.32882158277854
favoring,-9.335194492535523
visuotopic,-9.336280637129871
constraint,-9.351564524797526
assesses,-9.365827262067087
attention_shifts,-9.378982344300665
word_order,-9.40205955281807
dancers,-9.415748700318346
aon,-9.418456628897479
calibrated,-9.419088781563634
mentioned,-9.445134410902867
val158,-9.447508077336844
polymorphic,-9.447508077336844
dna,-9.447508077336844
mthfr,-9.447508077336844
ankk1,-9.447508077336844
handwritten,-9.457417508639205
pneumatic,-9.464519864257545
inspection,-9.468358904218848
quick,-9.470509314843156
anomalies,-9.474905574542376
yawning,-9.485550331125756
believers,-9.486070348747372
ci,-9.491624422051032
probing,-9.502559043263377
researchers,-9.52441603750991
alongside,-9.533330083176276
depicting,-9.533768352661625
increments,-9.54239904985327
exploiting,-9.54457330138898
initiating,-9.549448857376444
synchronously,-9.550398622566686
gameplay,-9.568644444975059
nd,-9.571367264729082
feature_extraction,-9.57721660205066
reorganizations,-9.595937277128067
sine,-9.610498366765905
contagion,-9.618663696593675
sentiments,-9.618663696593675
constituent,-9.61900550396212
unisensory,-9.620677962530797
rhinal,-9.651501461271488
iaa,-9.662170349397082
fixating,-9.664778320919487
critically,-9.683137815326766
suffered,-9.68806058021323
segmental,-9.710062224630978
performs,-9.716671171861641
somatotopically,-9.730414894992133
contact,-9.741077599747106
expectancies,-9.741627489697725
goes,-9.742128462093309
immune,-9.742429793585094
start,-9.748674051078464
upstream,-9.759079110239822
sentence_production,-9.766076617065448
unmasked,-9.774917205276275
psychophysics,-9.78634030441283
adjoining,-9.789591949072936
feed,-9.793384136958233
postscan,-9.804267423477523
rrms,-9.821236254871957
nonpsychotic,-9.824653696885065
reasonable,-9.824671169596442
lesioned,-9.830639275121314
flexibility,-9.833888538939354
magnetometry,-9.836110869198526
concentrated,-9.841028931408433
lambda,-9.846403424934499
symp,-9.846403424934499
invisible,-9.847576484395681
animacy,-9.874712451535114
irritable,-9.879886643813649
regressions,-9.885280910364578
augment,-9.911081686660259
pencil,-9.923717700858301
commit,-9.949900550775862
filling,-9.950313688808784
recollect,-9.961758162832796
engendered,-9.965716998469247
sentential,-9.973438048747088
caregiver,-9.975462383823466
resultant,-9.981575019183728
selective_attention_task,-10.006680035325509
exactly,-10.01186881215088
primacy,-10.016769833027409
alphabetical,-10.026339591146224
multifaceted,-10.043332617880324
originally,-10.050832614617644
captured,-10.055695796379279
hayling,-10.057731253474929
